Customer_ID,Name,Age,SSN,Occupation,snapshot_date,age_band,has_valid_ssn
CUS_0x1015,Holtono,27.0,810-97-7024,Journalist,2023-08-01,25-34,1
CUS_0x1032,Wahbap,40.0,620-58-8045,Lawyer,2023-08-01,35-44,1
CUS_0x106f,Alwyn Scottk,55.0,517-96-1022,Developer,2023-08-01,55+,1
CUS_0x11c0,Bryana,19.0,534-48-4062,Media_Manager,2023-08-01,18-24,1
CUS_0x1255,Matt Scuffhamx,47.0,#F%$D@*&8,Scientist,2023-08-01,45-54,0
CUS_0x12ea,Aubine,15.0,511-49-3728,Doctor,2023-08-01,18-24,1
CUS_0x1326,Camposs,19.0,994-98-1405,Mechanic,2023-08-01,18-24,1
CUS_0x136c,Mutikanik,56.0,158-74-4274,Lawyer,2023-08-01,55+,1
CUS_0x138f,McCranko,30.0,569-14-9292,Entrepreneur,2023-08-01,25-34,1
CUS_0x13e7,Danielm,36.0,548-61-8467,Scientist,2023-08-01,35-44,1
CUS_0x143a,Lynch Jonathans,32.0,782-10-3214,Teacher,2023-08-01,25-34,1
CUS_0x1453,Ailx,48.0,580-73-5233,Scientist,2023-08-01,45-54,1
CUS_0x1471,Peg Mackeyo,43.0,#F%$D@*&8,Teacher,2023-08-01,35-44,0
CUS_0x14cf,Philf,29.0,195-25-5475,Musician,2023-08-01,25-34,1
CUS_0x15c4,Sue Zeidlerd,38.0,267-54-6899,Journalist,2023-08-01,35-44,1
CUS_0x15f2,Taiga Uranakar,32.0,708-00-6661,Teacher,2023-08-01,25-34,1
CUS_0x1661,Sams,17.0,205-56-4253,Doctor,2023-08-01,18-24,1
CUS_0x1676,Jonathanq,22.0,408-02-4990,Mechanic,2023-08-01,18-24,1
CUS_0x1709,Lukes,49.0,678-22-5579,Developer,2023-08-01,45-54,1
CUS_0x17c5,Ayesha Rascoek,42.0,676-90-9901,Engineer,2023-08-01,35-44,1
CUS_0x181a,Andrewr,56.0,165-48-8166,Mechanic,2023-08-01,55+,1
CUS_0x1848,Glennl,38.0,766-42-5182,NA,2023-08-01,35-44,1
CUS_0x1864,Nicky,43.0,165-11-0805,Journalist,2023-08-01,35-44,1
CUS_0x1869,Tim Hephero,30.0,716-60-2791,Developer,2023-08-01,25-34,1
CUS_0x18d4,Michele Kambasy,26.0,#F%$D@*&8,Teacher,2023-08-01,25-34,0
CUS_0x192d,Skariachanc,49.0,994-28-9986,Engineer,2023-08-01,45-54,1
CUS_0x1930,Rickg,25.0,990-90-4400,Teacher,2023-08-01,25-34,1
CUS_0x1941,McCrankx,41.0,652-07-7900,Media_Manager,2023-08-01,35-44,1
CUS_0x1ab9,Aruna Viswanathao,44.0,915-26-4386,Engineer,2023-08-01,35-44,1
CUS_0x1b4d,Fabii,28.0,446-41-8824,Mechanic,2023-08-01,25-34,1
CUS_0x1bc0,Angelaj,43.0,175-36-3847,Teacher,2023-08-01,35-44,1
CUS_0x1bdf,Sotoi,21.0,568-57-0626,Mechanic,2023-08-01,18-24,1
CUS_0x1c83,Chikako Mogiv,30.0,544-01-8080,Entrepreneur,2023-08-01,25-34,1
CUS_0x1d1c,Andrea Shalal-Esad,25.0,993-91-6618,Developer,2023-08-01,25-34,1
CUS_0x1d21,Edwardss,37.0,515-83-9208,Doctor,2023-08-01,35-44,1
CUS_0x1dc1,raden Reddally,55.0,287-97-2627,Musician,2023-08-01,55+,1
CUS_0x1ec2,Rossr,21.0,258-93-2064,Scientist,2023-08-01,18-24,1
CUS_0x1f49,Leika Kiharad,32.0,625-16-2020,Doctor,2023-08-01,25-34,1
CUS_0x1fbb,Ruckerh,45.0,891-52-4114,Engineer,2023-08-01,45-54,1
CUS_0x2037,Luciaw,28.0,346-73-6994,Mechanic,2023-08-01,25-34,1
CUS_0x2083,Maloneb,31.0,495-33-9893,Lawyer,2023-08-01,25-34,1
CUS_0x20ac,Gregz,44.0,#F%$D@*&8,Doctor,2023-08-01,35-44,0
CUS_0x2181,Sarah N.u,47.0,026-64-0196,Teacher,2023-08-01,45-54,1
CUS_0x2238,Pete Sweeneym,24.0,318-30-9160,Teacher,2023-08-01,18-24,1
CUS_0x22ea,Rodrigo Vigaa,24.0,602-45-5807,Manager,2023-08-01,18-24,1
CUS_0x23c1,Julien Toyerj,27.0,338-33-2496,Media_Manager,2023-08-01,25-34,1
CUS_0x2443,Papachristouy,44.0,502-72-1663,Writer,2023-08-01,35-44,1
CUS_0x248f,Elizabeth Pineauk,30.0,497-82-1914,Scientist,2023-08-01,25-34,1
CUS_0x2493,Ananthalakshmik,46.0,468-04-0031,Teacher,2023-08-01,45-54,1
CUS_0x24bb,Catherineu,27.0,855-99-6125,Developer,2023-08-01,25-34,1
CUS_0x25ce,Taigaz,34.0,990-90-7626,Teacher,2023-08-01,25-34,1
CUS_0x25f1,Andreasp,52.0,141-56-0639,Scientist,2023-08-01,45-54,1
CUS_0x2657,Soyoung Kimf,50.0,993-35-7624,Scientist,2023-08-01,45-54,1
CUS_0x26be,Silviac,43.0,879-76-2190,Musician,2023-08-01,35-44,1
CUS_0x26d4,Caroline Valetkevitchj,39.0,331-38-2680,Lawyer,2023-08-01,35-44,1
CUS_0x2761,Koh Guid,50.0,341-59-0640,Manager,2023-08-01,45-54,1
CUS_0x27a9,Dineshz,15.0,795-61-2352,Developer,2023-08-01,18-24,1
CUS_0x27fb,Chanv,40.0,410-50-2849,Manager,2023-08-01,35-44,1
CUS_0x288b,Malonec,37.0,595-50-4347,NA,2023-08-01,35-44,1
CUS_0x2890,Deyo,44.0,522-59-8579,Doctor,2023-08-01,35-44,1
CUS_0x28b4,Lefterise,33.0,202-06-5346,Journalist,2023-08-01,25-34,1
CUS_0x28ba,Ianb,37.0,158-26-3247,Entrepreneur,2023-08-01,35-44,1
CUS_0x28d2,Aman Shahx,26.0,775-18-7711,Journalist,2023-08-01,25-34,1
CUS_0x2907,David Brettc,21.0,#F%$D@*&8,Scientist,2023-08-01,18-24,0
CUS_0x2923,Aileen Wangw,19.0,489-56-6652,Entrepreneur,2023-08-01,18-24,1
CUS_0x294b,Gregc,41.0,738-96-2913,Entrepreneur,2023-08-01,35-44,1
CUS_0x29d8,Harry Papachristoup,24.0,#F%$D@*&8,Teacher,2023-08-01,18-24,0
CUS_0x29ef,Stephen Brownz,32.0,560-72-1726,Entrepreneur,2023-08-01,25-34,1
CUS_0x29fa,Sarah Marshk,23.0,087-05-4939,Musician,2023-08-01,18-24,1
CUS_0x2a68,Kotokyt,46.0,835-40-7901,Musician,2023-08-01,45-54,1
CUS_0x2a69,Richard Leongg,53.0,#F%$D@*&8,Entrepreneur,2023-08-01,45-54,0
CUS_0x2aac,Carlynz,18.0,439-42-5767,Journalist,2023-08-01,18-24,1
CUS_0x2aff,Dorfmanr,36.0,995-63-5427,Lawyer,2023-08-01,35-44,1
CUS_0x2b06,Rodrigov,20.0,991-63-5601,Manager,2023-08-01,18-24,1
CUS_0x2b58,Annn,33.0,571-37-0616,Doctor,2023-08-01,25-34,1
