Customer_ID,Name,Age,SSN,Occupation,snapshot_date,age_band,has_valid_ssn
CUS_0x10bb,Chyenf,35.0,075-30-4340,Journalist,2023-03-01,35-44,1
CUS_0x10eb,Yaob,51.0,#F%$D@*&8,Journalist,2023-03-01,45-54,0
CUS_0x1132,Jonathano,39.0,152-95-7926,Mechanic,2023-03-01,35-44,1
CUS_0x1135,Baertleinc,22.0,897-95-1425,Journalist,2023-03-01,18-24,1
CUS_0x11c7,raden Reddallh,53.0,646-19-1493,Architect,2023-03-01,45-54,1
CUS_0x123a,Michelle Martinh,14.0,669-29-3700,Media_Manager,2023-03-01,18-24,1
CUS_0x1271,Carrick Mollenkampq,46.0,842-43-2499,Architect,2023-03-01,45-54,1
CUS_0x12dd,Liana B.v,36.0,954-59-1206,Developer,2023-03-01,35-44,1
CUS_0x1324,Jennifer Sabaf,20.0,477-00-3913,Mechanic,2023-03-01,18-24,1
CUS_0x136b,Luciana Otonit,45.0,444-16-2415,Writer,2023-03-01,45-54,1
CUS_0x13df,Clareh,38.0,082-87-9651,Engineer,2023-03-01,35-44,1
CUS_0x13ee,Claraj,31.0,497-59-7351,Doctor,2023-03-01,25-34,1
CUS_0x14d8,Miyoung Kimg,47.0,577-56-8377,Writer,2023-03-01,45-54,1
CUS_0x1521,Sineadm,54.0,#F%$D@*&8,Accountant,2023-03-01,45-54,0
CUS_0x15a4,Madeline Chamberss,22.0,208-96-4573,Engineer,2023-03-01,18-24,1
CUS_0x15b9,Alex rax,23.0,824-34-8358,Writer,2023-03-01,18-24,1
CUS_0x1690,Economics Correspondentu,44.0,#F%$D@*&8,Architect,2023-03-01,35-44,0
CUS_0x16d0,Spicerc,39.0,570-24-3883,Entrepreneur,2023-03-01,35-44,1
CUS_0x1769,Stephenr,27.0,416-99-1698,Musician,2023-03-01,25-34,1
CUS_0x17c3,Peter Lauriav,22.0,530-88-6920,Writer,2023-03-01,18-24,1
CUS_0x1844,Anthony Deutscha,38.0,638-11-3367,Writer,2023-03-01,35-44,1
CUS_0x18a6,Hamzahi,54.0,464-94-6491,Scientist,2023-03-01,45-54,1
CUS_0x1a33,Younglait,42.0,883-91-5779,Developer,2023-03-01,35-44,1
CUS_0x1a3a,Kohk,43.0,273-60-9876,Accountant,2023-03-01,35-44,1
CUS_0x1a77,Seetharamant,19.0,106-15-9029,Manager,2023-03-01,18-24,1
CUS_0x1aa0,Huwe,26.0,079-45-2582,NA,2023-03-01,25-34,1
